surveyor_id,general_detail/genral_detail0/district,general_detail/genral_detail0/vdc,general_detail/genral_detail0/ward,general_detail/genral_detail0/location,general_detail/school/school_name,general_detail/school/image_school_name,general_detail/emis/school_code,general_detail/emis/school_emis,general_detail/verification/save_name,general_detail/verification/verified/yes,general_detail/school_type,general_detail/school_level/kindergarten,general_detail/school_level/primary,general_detail/school_level/lower_secondary,general_detail/school_level/secondary,general_detail/school_level/higher_secondary,general_detail/school_level/higher_education,general_detail/school_level/other,general_detail/school_level_other,general_detail/general_detail_1/number_pupils_staff,general_detail/general_detail_1/number_pupils_staff_estimate,general_detail/surveyed_date,general_detail/senior_surveyor,general_detail/surveyor,general_detail/gps_coordinates,general_detail/_gps_coordinates_latitude,general_detail/_gps_coordinates_longitude,general_detail/_gps_coordinates_altitude,general_detail/_gps_coordinates_precision,general_detail/weather_condition,general_detail/weather_condition_other,general_detail/school_contacts,general_detail/contacts_count,general_detail/contacts[1]/contact_phone,general_detail/contacts[1]/contact_photo,general_detail/contacts[1]/contact_name,general_detail/contacts[1]/years,general_detail/contacts[1]/contact_position,general_detail/contacts[2]/contact_phone,general_detail/contacts[2]/contact_position,general_detail/contacts[2]/contact_email,general_detail/contacts[2]/contact_name,general_detail/contacts[2]/years,general_detail/contacts[2]/contact_photo,general_detail/contacts[1]/contact_email,general_detail/contacts[2]/contact_position_other,general_detail/contacts[1]/contact_position_other,general_detail/contacts[3]/contact_phone,general_detail/contacts[3]/contact_photo,general_detail/contacts[3]/contact_name,general_detail/contacts[3]/years,general_detail/contacts[3]/contact_position,general_detail/contacts[3]/contact_email,general_detail/contacts[3]/contact_position_other,exposure/exposure_1/travel_time_to_building_material/on_foot_building_material,exposure/exposure_1/travel_time_to_building_material/motorbike_building_material,exposure/exposure_1/travel_time_to_building_material/car_building_material,exposure/exposure_1/travel_time_to_building_material/truck_building_material,exposure/exposure_1/travel_time_to_building_material/other_1,exposure/exposure_1/travel_time_to_building_material/other_building_material,exposure/exposure_1/travel_time_to_building_material/comment_travel_time_to_major_town,exposure/exposure_2/travel_time_to_major_town/on_foot_travel_time_to_major_town,exposure/exposure_2/travel_time_to_major_town/motorbike_travel_time_to_major_town,exposure/exposure_2/travel_time_to_major_town/car_travel_time_to_major_town,exposure/exposure_2/travel_time_to_major_town/truck_travel_time_to_major_town,exposure/exposure_2/travel_time_to_major_town/other_2,exposure/exposure_2/travel_time_to_major_town/other_travel_time_to_major_tim,exposure/exposure_2/travel_time_to_major_town/comment_travel_time_to_major_town,exposure/exposure_3/distance_river,exposure/exposure_3/comment_distance_river,flooding/exposure_4/risk_of_flooding,flooding/exposure_4/comment_risk_of_flooding,flooding/exposure_4/image_risk_of_flooding,flooding/flooding_risk/last_flood_event,flooding/flooding_risk/exposure_5/flood_height,flooding/flooding_risk/exposure_5/comment_flood_height,flooding/flooding_risk/exposure_5/image_flood_height,flooding/flooding_risk/exposure_6/flood_mitigation_measures/flood_barriers,flooding/flooding_risk/exposure_6/flood_mitigation_measures/water_exclusion,flooding/flooding_risk/exposure_6/flood_mitigation_measures/flood_storage,flooding/flooding_risk/exposure_6/flood_mitigation_measures/flood_control_structure,flooding/flooding_risk/exposure_6/flood_mitigation_measures/water_diversion,flooding/flooding_risk/exposure_6/flood_mitigation_measures/none,flooding/flooding_risk/exposure_6/comment_flood_mitigation_measures,flooding/flooding_risk/exposure_6/image_flood_mitigation_measures,flooding/exposure_7/man_made_drainage,flooding/exposure_7/comment_man_made_drainage,flooding/exposure_7/image_man_made_drainage,flooding/exposure_8/drainage_system_culverts_overflowed,flooding/exposure_8/comment_drainage_system_culverts_overflowed,flooding/exposure_8/image_drainage_system_culverts_overflowed,landslide/exposure_9/landslide_risk/slope_stabilisation,landslide/exposure_9/landslide_risk/retention_wall,landslide/exposure_9/landslide_risk/rock_fall,landslide/exposure_9/landslide_risk/avalanche,landslide/exposure_9/landslide_risk/heavy_erosion,landslide/exposure_9/landslide_risk/none,landslide/exposure_9/image_landslide_risk,landslide/exposure_10/landslide_history,landslide/exposure_10/comment_landslide_history,topography/general_terrain,topography/general_terrain_other,topography/exposure_11/general_topography/flat,topography/exposure_11/general_topography/terraced,topography/exposure_11/general_topography/sloping_site,topography/exposure_11/general_topography/school_near_base_of_slope,topography/exposure_11/general_topography/top_of_hill,topography/exposure_11/comment_general_topography,topography/exposure_11/image_general_topography,surroundings/approx_distance_to_road,surroundings/exposure_12/road_condition,surroundings/exposure_12/comment_road_condition,surroundings/exposure_12/image_road_condition,surroundings/exposure_13/linear_feature,surroundings/exposure_13/image_linear_feature,physical_planning/number_of_buildings,physical_planning/physical_planning_1/number_of_tlc,physical_planning/physical_planning_1/image_number_of_tlc,physical_planning/physical_planning_2/funded/unicef,physical_planning/physical_planning_2/funded/ingo,physical_planning/physical_planning_2/funded/ngo,physical_planning/physical_planning_2/funded/community,physical_planning/physical_planning_2/funded/int_donor,physical_planning/physical_planning_2/funded/local_donor,physical_planning/physical_planning_2/funded/dk,physical_planning/physical_planning_2/funded_1/ingo,physical_planning/physical_planning_2/funded_1/ngo,physical_planning/physical_planning_2/funded_1/int_donor,physical_planning/physical_planning_2/funded_1/local_donor,physical_planning/owns_land,physical_planning/owns_land_other,physical_planning/physical_planning_3/safe_location,physical_planning/physical_planning_3/comment_safe_location,physical_planning/physical_planning_3/image_safe_location,physical_planning/physical_planning_4/location_for_tlc,physical_planning/physical_planning_4/comment_safe_location,physical_planning/physical_planning_4/image_safe_location,physical_planning/physical_planning_5/toilet_functioning,physical_planning/physical_planning_5/comment_toilet_functioning,physical_planning/physical_planning_5/image_toilet_functioning,physical_planning/toilet_damaged,physical_planning/physical_planning_6/wash_facilities,physical_planning/physical_planning_6/comment_wash_facilities,physical_planning/physical_planning_6/image_wash_facilities,physical_planning/water_tanks,physical_planning/physical_planning_7/electricity_supply,physical_planning/physical_planning_7/comment_electricity_supply,physical_planning/physical_planning_7/image_electricity_supply,physical_planning/physical_planning_8/backup_generator/generator,physical_planning/physical_planning_8/backup_generator/solar,physical_planning/physical_planning_8/backup_generator/none,physical_planning/physical_planning_8/comment_backup_generator,physical_planning/physical_planning_8/image_backup_generator,physical_planning/physical_planning_9/exit_point,physical_planning/physical_planning_9/comment_exit_point,physical_planning/physical_planning_9/image_exit_point,physical_planning/site_plan,physical_planning/physical_planning_10/proximity_to_unsafe/perimeter_walls,physical_planning/physical_planning_10/proximity_to_unsafe/water_towers,physical_planning/physical_planning_10/proximity_to_unsafe/large_tree,physical_planning/physical_planning_10/proximity_to_unsafe/utility_plant,physical_planning/physical_planning_10/proximity_to_unsafe/chemical_factories,physical_planning/physical_planning_10/proximity_to_unsafe/vulnerable_buildings,physical_planning/physical_planning_10/proximity_to_unsafe/forest,physical_planning/physical_planning_10/proximity_to_unsafe/none,physical_planning/physical_planning_10/proximity_to_unsafe/other,physical_planning/physical_planning_10/proximity_to_unsafe_other,physical_planning/physical_planning_10/comment_proximity_to_unsafe,physical_planning/physical_planning_10/image_proximity_to_unsafe,meta/instanceID,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by
PACE12,26,26003,16,Yanchhen,Kanya Sahasikshya Ma Vi,1443514718101.jpg,0064,EMIS260030064,SCHOOL EMIS260030064,True,public,False,True,True,True,False,False,False,n/a,550,n/a,2015-09-29,Rabindra Maharjan,Nar Bahadur Thapa,27.67113864 85.42490437 1284.199951171875 3.0,27.67113864,85.42490437,1284.199951171875,3.0,sunny_fair,n/a,1,1,9741036476,1443517080021.jpg,Gangs Dhar Hada,13.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5,n/a,n/a,n/a,n/a,n/a,n/a,0.5,n/a,n/a,n/a,5.0,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,n/a,yes,Overflow on drainage due to blockage,n/a,False,False,False,False,False,True,n/a,n/a,n/a,valley_floor,n/a,True,False,False,False,False,n/a,n/a,less_than_10m,surfaced_road_good,n/a,n/a,no,n/a,2,0,1443577214768.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,school,n/a,no,No open space outside,n/a,no,n/a,n/a,15,n/a,n/a,0,running_water,No water from tap. Dependent on water tank,n/a,no,yes,n/a,n/a,True,False,False,"Generator, Inverter and battery managed by school",n/a,_2,n/a,n/a,1444565582955.jpg,False,False,False,False,False,False,False,True,False,n/a,n/a,n/a,uuid:40f7d602-dcb5-4e03-9efd-cb165e0454be,40f7d602-dcb5-4e03-9efd-cb165e0454be,2015-10-14T04:33:40,,,2015-10-06T10:15:13+05:45,,None
PACE12,26,26003,17,Ittachen,Shee Udaya Pra. Bi,1443593018535.jpg,0088,EMIS260030088,SCHOOL EMIS260030088,True,public,False,True,False,False,False,False,False,n/a,34,n/a,2015-09-30,Rabindra Maharjan,Nar Bahadur Thapa,27.6718092 85.4246076 1293.9000244140625 5.0,27.6718092,85.4246076,1293.9000244140625,5.0,sunny_fair,n/a,1,1,9849174458,1443593235874.jpg,Rita Jonche (Kayastha),26.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,800.0,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,n/a,1443593378340.jpg,no,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,valley_floor,n/a,True,False,True,False,False,n/a,1443593430261.jpg,betn_10_100m,surfaced_road_good,n/a,n/a,no,n/a,2,0,1443593478015.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,school,n/a,no,No extra land of school. Open space available about 70 metre,n/a,no,n/a,n/a,2,n/a,n/a,0,none,n/a,n/a,no,yes,n/a,n/a,False,False,True,n/a,n/a,_1,1 opening in each block,n/a,1444728958932.jpg,False,False,False,False,False,True,False,False,False,n/a,Block B is vulnerable by one old building,n/a,uuid:daedb847-9ab3-4073-b8b7-23dff35c8288,daedb847-9ab3-4073-b8b7-23dff35c8288,2015-10-14T04:38:57,,,2015-10-06T10:15:13+05:45,,None
PACE12,26,26003,15,"Khauma, Darbar Square",Jagriti Ma. Vi.,1443598789644.jpg,0071,EMIS260030071,SCHOOL EMIS260030071,True,public,True,True,True,True,False,False,False,n/a,150,n/a,2015-09-30,Rabindra Maharjan,Nar Bahadur Thapa,27.67265234 85.42697681 1282.5999755859375 5.0,27.67265234,85.42697681,1282.5999755859375,5.0,sunny_fair,n/a,1,1,9843452249,1443598971019.jpg,Prakash Man Bajracharya,10.0,vice_principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,1000.0,n/a,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,valley_floor,n/a,True,False,False,False,False,n/a,1444731767310.jpg,less_than_1m,surfaced_road_good,n/a,n/a,no,n/a,1,0,1443599134901.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,community,n/a,no,No open space available of school compound. But some open space at near darbur square area available which might still be unsafe because electric transformer poles and nearby buildings are there.,n/a,no,n/a,n/a,3,n/a,n/a,0,running_water,"Insufficient water, dependent on water tank",n/a,yes,yes,n/a,n/a,False,False,True,n/a,n/a,_1,n/a,n/a,1444731860704.jpg,False,False,False,False,False,False,False,False,True,n/a,Two Electric transformer pole are potential threat,n/a,uuid:2236072e-025d-430d-b75b-31f86f611d62,2236072e-025d-430d-b75b-31f86f611d62,2015-10-14T04:41:29,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31043,3,Thingan,Kanti Ma Vi,1444796918737.jpg,0001,EMIS310430001,SCHOOL EMIS310430001,True,public,False,False,False,True,False,False,False,n/a,308,n/a,2015-10-09,Madan Chitrakar,Nilaya Mainali,27.44833912 85.24621365 1086.0 7.0,27.44833912,85.24621365,1086.0,7.0,sunny_fair,n/a,1,1,9849897333,1444365220328.jpg,Bishwa Nath Yadav,22.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.0,n/a,n/a,From Hetauda,n/a,n/a,n/a,5.0,n/a,n/a,From hetauda,500.0,Bagmati khola,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,mountainous,n/a,False,True,False,False,False,n/a,1444365341056.jpg,less_than_1m,unsurfaced_road_poor,n/a,1444365412148.jpg,no,n/a,5,0,1444365449813.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,government,n/a,yes,n/a,1444365463067.jpg,no,n/a,n/a,2,n/a,1444365550046.jpg,0,running_water,Only during few months,1444365603179.jpg,yes,no,n/a,n/a,False,False,True,n/a,n/a,_1,n/a,1444365663977.jpg,1444792719421.jpg,False,False,True,False,False,False,False,False,False,n/a,n/a,1444365721730.jpg,uuid:60ca3dbc-e069-4d4c-abb4-459fb63cba36,60ca3dbc-e069-4d4c-abb4-459fb63cba36,2015-10-14T05:09:31,,,2015-10-06T10:15:13+05:45,,None
PACE12,26,26006,1,Simaltar,Shree Navajyoti Pra. Bi.,1443940624119.jpg,0005,EMIS260060005,SCHOOL EMIS260060005,True,public,True,True,False,False,False,False,False,n/a,14,n/a,2015-10-04,Rabindra Maharjan,Nar Bahadur Thapa,27.65493115 85.45962551 1343.699951171875 8.0,27.65493115,85.45962551,1343.699951171875,8.0,sunny_fair,n/a,1,1,9849057394,1443941309514.jpg,Urmila Acharya,15.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,500.0,n/a,yes,Flooding due to rain water due to lack of proper drainage. Classrooms and office room gets inundated,1443941547423.jpg,2071,0.1,Feet gets drowned during heavy flooding,n/a,False,False,False,False,False,True,n/a,n/a,no,No proper drainage,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1443942084525.jpg,n/a,Block B and D are constructed on terrain type. No retaining walls are provided. Immediate landslide risk is not seen.,valley_floor,n/a,True,True,False,False,False,Block A and D on flat. B and C on terraced,n/a,betn_10_100m,unsurfaced_road_poor,n/a,n/a,no,n/a,4,0,1443942388852.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,community,n/a,yes,n/a,n/a,yes,Can be managed,n/a,4,Toilets on ruined condition. Lack of water for sanitation.,1443942483998.jpg,0,bucket_water,School is not connected to tap water. No water line connected to school though water tank is very near. Lack of coordination with community. Drinking water is brought on water vessel from near by source.,n/a,no,no,Electricity was brought from neighbour building. But now no access to electricity,n/a,False,False,True,No access to any energy,n/a,_1,n/a,n/a,1444097948413.jpg,False,False,True,False,False,False,False,False,False,n/a,n/a,1443942894124.jpg,uuid:cc780ccc-4f7b-4994-9133-6f0bf38a7591,cc780ccc-4f7b-4994-9133-6f0bf38a7591,2015-10-14T05:12:11,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31043,9,Thingan,Setidevi Ni. Ma. Vi. Jitpur,n/a,0002,EMIS310430002,SCHOOL EMIS310430002,True,public,False,False,True,False,False,False,False,n/a,143,betn_100_499,2015-10-04,Madan Krishna chitrakar,Nilaya Mainali,27.43119816 85.18260989 1134.0999755859375 7.0,27.43119816,85.18260989,1134.0999755859375,7.0,sunny_fair,n/a,2,2,9745062946,1443934623063.jpg,Surendra prashad timalsina,16.0,teacher,9745062946,n/a,n/a,n/a,16.0,1443934646455.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.0,n/a,n/a,Nearest sourse is close to hetauda. Condition of road is poor so it might take few hours.,n/a,n/a,n/a,5.0,n/a,n/a,Sand sourse is in the river nearby hetauda. So through rough roads it takes quite a long time even in truck,4.0,Jitpur khola,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,foothills,n/a,True,False,False,False,False,n/a,n/a,less_than_10m,unsurfaced_road_poor,n/a,n/a,no,n/a,3,0,1443963710192.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,government,n/a,yes,n/a,1443934990985.jpg,yes,There's a school compound which will be sufficient for it,1443935041761.jpg,0,There were 4 but post earthquake its not functioning,1443935164383.jpg,4,none,Temporary source has been affected by landslide which is few hundred meters away,n/a,no,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,_1,n/a,1443935360173.jpg,1443963768388.jpg,False,False,False,False,False,False,False,True,False,n/a,n/a,n/a,uuid:0c4836fc-5d1a-4e7d-be28-bafbfe4c3c80,0c4836fc-5d1a-4e7d-be28-bafbfe4c3c80,2015-10-14T05:22:47,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31043,7,Kolkhop,Shri Pra Vi Kholkhop,1444199105052.jpg,0003,EMIS310430003,SCHOOL EMIS310430003,True,public,False,False,True,False,False,False,False,n/a,99,n/a,2015-10-07,Madan Chitakar,Nilaya Mainali,27.45398482 85.21344712 861.2999877929688 9.0,27.45398482,85.21344712,861.2999877929688,9.0,sunny_fair,n/a,1,1,9745049073,1444199506634.jpg,Mahandra Prashad Yadav,7.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.0,n/a,n/a,5.0,n/a,n/a,Stones and other source as building materials are available nearby. Cement is brought from hetauda halfway by tractor and half way by carrying.,0.2,n/a,n/a,n/a,n/a,n/a,From the nearby river,100.0,Chir khola,yes,As the river body is nearby,1444199755787.jpg,99,99.0,As the river is nearby flooding has caused some serious problem,1444199848153.jpg,True,False,False,False,False,False,n/a,1444199882932.jpg,no,n/a,n/a,n/a,n/a,n/a,False,False,True,False,False,False,1444199918956.jpg,2069,Control measures were taken after that,foothills,n/a,True,False,False,False,False,n/a,1444199989089.jpg,more_than_1km,unsurfaced_road_poor,n/a,1444200004807.jpg,no,n/a,2,0,1444200038589.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,government,n/a,yes,n/a,1444200063233.jpg,yes,n/a,1444200070710.jpg,2,For gents and ladies,1444200113738.jpg,0,running_water,Taken from the river,1444200138575.jpg,yes,yes,From the miteri khola hydro power plant,1444200206897.jpg,False,False,True,n/a,n/a,_1,n/a,1444200231249.jpg,1444202552010.jpg,False,False,True,False,False,False,False,False,False,n/a,n/a,1444200262969.jpg,uuid:10843a35-d6af-4c72-99d6-a6d1fefe580d,10843a35-d6af-4c72-99d6-a6d1fefe580d,2015-10-14T05:41:17,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31013,4,Khholakhark,Shree Gupteshowari Pra .Vi.,1443581737084.jpg,0001,EMIS310130001,SCHOOL EMIS310130001,True,public,True,True,False,False,False,False,False,n/a,85,n/a,2015-09-30,Shree ram Thapa,Jibnath prasad Sah,27.66766305 84.912061 1234.699951171875 5.0,27.66766305,84.912061,1234.699951171875,5.0,sunny_fair,n/a,1,1,9845353345,1443580369856.jpg,Narendra prasad Yajdav,3.5,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,n/a,n/a,Stone,1.0,n/a,n/a,n/a,n/a,n/a,Sand,500.0,Running water nearby,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,foothills,n/a,True,True,False,False,False,School on flat land but topography is terrace,1444636838696.jpg,less_than_10m,unsurfaced_road_poor,n/a,1443580515694.jpg,no,n/a,1,0,1444637309516.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,community,n/a,no,n/a,n/a,no,n/a,n/a,1,n/a,1443580637893.jpg,99,bucket_water,Tap but no water,1443580680564.jpg,no,no,n/a,n/a,False,True,False,n/a,1443580725651.jpg,_1,1 for each room,1443580767813.jpg,1444637361296.jpg,False,False,False,False,False,False,False,True,False,n/a,n/a,n/a,uuid:a0dfcbc9-3a60-4c2d-8ca9-96616ec7c54d,a0dfcbc9-3a60-4c2d-8ca9-96616ec7c54d,2015-10-14T06:41:48,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31013,1,Chapakharka,Panchakanya Pra. Vidhyalaya,1443408679959.jpg,0003,EMIS310130003,SCHOOL EMIS310130003,True,public,True,True,False,False,False,False,False,n/a,62,n/a,2015-09-28,Shree ram thapa,Jibnath prasad Sah,27.65532068 84.93718361 1139.300048828125 5.0,27.65532068,84.93718361,1139.300048828125,5.0,sunny_fair,n/a,2,2,9845116767,1443409250700.jpg,Rambabu sah,3.0,vice_principal,9845860683,principal,n/a,Chhotelal prasad kurmi,3.0,1443409403440.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.0,n/a,n/a,Stone,n/a,n/a,n/a,2.0,n/a,n/a,Sand,200.0,From the panighat khhola,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,True,False,False,1443409749589.jpg,n/a,"Before ,No any landslide from principal information.",foothills,n/a,True,True,False,False,False,SchoolBlock on flat land but school topography is terrace,1443418014860.jpg,less_than_10m,unsurfaced_road_poor,n/a,1443410052331.jpg,no,n/a,1,0,1444639052379.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,community,n/a,no,n/a,1443410698711.jpg,no,n/a,n/a,2,"1-gens, 1- ladies",1443410872714.jpg,99,running_water,n/a,1443410994938.jpg,no,no,Just starting the electricity works.,n/a,False,True,False,n/a,1443411125845.jpg,_1,1 for each room,1443411159361.jpg,1444639135931.jpg,False,False,True,False,False,False,False,False,False,n/a,n/a,1443411300388.jpg,uuid:277665d1-2d13-4200-a438-1ba41d8cf7b1,277665d1-2d13-4200-a438-1ba41d8cf7b1,2015-10-14T06:47:28,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31013,8,Kailash,Shree Prathamik Vidhyalaya Kailash,1443749109564.jpg,0004,EMIS310130004,SCHOOL EMIS310130004,True,public,True,True,False,False,False,False,False,n/a,71,n/a,2015-10-02,Shree ram Thapa,Jivnath prasad Sah,27.66519415 84.89097241 1685.199951171875 5.0,27.66519415,84.89097241,1685.199951171875,5.0,sunny_fair,n/a,1,1,9862858268,1443749625886.jpg,Md Ibrahim Raim,25.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,n/a,n/a,n/a,n/a,n/a,Stone,n/a,n/a,n/a,1.5,n/a,n/a,Sand,500.0,Running water nearby,no,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,False,False,True,n/a,n/a,n/a,foothills,n/a,True,True,False,False,False,School block on flat land but surrounding topography is terrace,1443749878301.jpg,less_than_10m,unsurfaced_road_poor,n/a,1443757390961.jpg,no,n/a,1,0,1444711974855.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,government,n/a,yes,n/a,1443750188849.jpg,yes,n/a,1443750103130.jpg,2,1ladies 1gents,1443750158160.jpg,99,bucket_water,n/a,n/a,no,no,n/a,n/a,False,False,True,n/a,n/a,_1,"Open land, one for each room",1443750292916.jpg,1444712057907.jpg,False,False,False,False,False,False,False,True,False,n/a,n/a,n/a,uuid:304d30fb-92b3-4266-9956-093f78f762ce,304d30fb-92b3-4266-9956-093f78f762ce,2015-10-14T06:55:38,,,2015-10-06T10:15:13+05:45,,None
Bda30,31,31013,9,Chhandung,Shree Kamala Devi Ma. Vi.,1444714397100.jpg,0005,EMIS310130005,SCHOOL EMIS310130005,True,public,True,True,True,True,False,False,False,n/a,287,n/a,2015-09-30,Shree ram thapa,Jibnath prasad sah,27.65674261 84.90969642 1157.199951171875 5.0,27.65674261,84.90969642,1157.199951171875,5.0,sunny_fair,n/a,1,1,9845776349,1443610738593.jpg,Ram Ekwal Yadav,16.0,principal,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.5,n/a,n/a,Stone,n/a,n/a,n/a,1.0,n/a,n/a,Sand,3000.0,Running water can be brought to school from main sources,no,n/a,1443614191357.jpg,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,n/a,n/a,n/a,n/a,False,False,False,True,False,False,1443614247686.jpg,n/a,"No, as per the principle",foothills,n/a,True,True,False,True,False,n/a,1443614300360.jpg,less_than_10m,unsurfaced_road_poor,n/a,1443611003068.jpg,no,n/a,5,2,1443611143392.jpg,False,True,False,False,False,False,False,"CCS, AGIRE",n/a,n/a,n/a,school,n/a,no,n/a,n/a,no,But can be managed on other land,n/a,1,n/a,1443614387679.jpg,1,bucket_water,n/a,n/a,no,no,n/a,n/a,False,True,False,n/a,n/a,_1,"On block A, other fully collapse, one door for one room",1443614498931.jpg,1444715706363.jpg,False,False,False,False,False,True,False,False,True,n/a,"Whole site almost collapse, site unclear lots of stones and debries",1443614524912.jpg,uuid:e373b173-d53b-491b-a06b-0d986da9b51f,e373b173-d53b-491b-a06b-0d986da9b51f,2015-10-14T07:22:39,,,2015-10-06T10:15:13+05:45,,None
